,Entry,PLOT,Check,Full_sample,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,Year,Location,Timepoint,PM_at_plating,Experiment
1670,BS911-121,12525,B,Half,835,2,7,18,4,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1671,BS911-122,12526,B,Full,836,1,0,1,6,13,4,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1672,BS911-122,12526,B,Full,836,2,0,0,5,13,10,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1673,BS911-123,12527,B,Full,837,1,0,17,10,2,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1674,BS911-123,12527,B,Full,837,2,1,14,13,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1675,BS911-124,12528,B,Full,838,1,0,8,12,7,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1676,BS911-124,12528,B,Full,838,2,0,6,13,7,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1677,BS911-125,12529,B,Full,839,1,,,,,,,,,,2020,Ketola 5,2,19,Winter DH Germination
1678,BS911-125,12529,B,Full,839,2,,,,,,,,,,2020,Ketola 5,2,19,Winter DH Germination
1679,BS911-126,12530,B,Full,840,1,0,1,14,14,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1680,BS911-126,12530,B,Full,840,2,0,3,11,16,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1681,BS912-127,12531,B,Half,841,1,0,8,13,5,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1682,BS912-127,12531,B,Half,841,2,0,5,18,3,0,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1683,BS912-128,12532,B,Half,842,1,0,5,15,10,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1684,BS912-128,12532,B,Half,842,2,0,4,19,6,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1685,BS912-129,12533,B,Full,843,1,0,0,1,8,7,14,,,,2020,Ketola 5,2,19,Winter DH Germination
1686,BS912-129,12533,B,Full,843,2,0,0,3,10,6,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1687,BS912-130,12534,B,Half,844,1,0,1,3,14,9,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1688,BS912-130,12534,B,Half,844,2,0,0,3,13,12,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1689,BS912-131,12535,B,Full,845,1,0,1,7,16,5,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1690,BS912-131,12535,B,Full,845,2,0,1,15,10,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1691,BS912-132,12536,B,Half,846,1,8,20,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1692,BS912-132,12536,B,Half,846,2,7,18,5,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1693,BS912-134,12538,B,Full,847,1,0,0,8,15,1,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1694,BS912-134,12538,B,Full,847,2,0,0,8,11,8,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1695,BS912-135,12539,B,Full,848,1,0,0,9,12,4,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1696,BS912-135,12539,B,Full,848,2,0,0,11,8,3,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1697,BS912-136,12540,B,Full,849,1,11,19,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1698,BS912-136,12540,B,Full,849,2,11,19,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1699,BS912-138,12542,B,Full,850,1,11,18,0,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1700,BS912-138,12542,B,Full,850,2,11,16,0,0,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1701,Check 6-Charles,12543,C,Full,851,1,15,15,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1702,Check 6-Charles,12543,C,Full,851,2,15,15,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1703,BS613-18,a11023,B,Half,854,1,1,21,4,3,1,0,,,,2020,Snyder,2,19,Winter DH Germination
1704,BS613-18,a11023,B,Half,854,2,4,18,1,4,2,1,,,,2020,Snyder,2,19,Winter DH Germination
1705,BS613-19,a11024,B,Half,855,1,2,18,8,1,0,1,,,,2020,Snyder,2,19,Winter DH Germination
1706,BS613-19,a11024,B,Half,855,2,4,19,5,1,0,1,,,,2020,Snyder,2,19,Winter DH Germination
1707,BS614-35,a11040,B,Half,856,1,3,5,10,2,4,6,,,,2020,Snyder,2,19,Winter DH Germination
1708,BS614-35,a11040,B,Half,856,2,0,6,11,5,1,7,,,,2020,Snyder,2,19,Winter DH Germination
1709,BS710-11,a11097,B,Half,857,1,0,8,13,6,3,0,,,,2020,Snyder,2,19,Winter DH Germination
1710,BS710-11,a11097,B,Half,857,2,0,4,7,15,3,1,,,,2020,Snyder,2,19,Winter DH Germination
1711,BS712-72,a11165,B,Half,858,1,3,12,12,2,0,1,,,,2020,Snyder,2,19,Winter DH Germination
1712,BS712-72,a11165,B,Half,858,2,1,13,9,2,1,2,,,,2020,Snyder,2,19,Winter DH Germination
1713,Check 2-Scala,a11201,C,Half,859,1,20,10,0,0,0,0,,,,2020,Snyder,2,19,Winter DH Germination
1714,Check 2-Scala,a11201,C,Half,859,2,17,12,0,0,0,1,,,,2020,Snyder,2,19,Winter DH Germination
1715,Check 2-Scala,a11301,C,Half,860,1,13,15,0,0,0,3,,,,2020,Snyder,2,19,Winter DH Germination
1716,Check 2-Scala,a11301,C,Half,860,2,14,14,1,0,0,1,,,,2020,Snyder,2,19,Winter DH Germination
1717,Check 3-DH130910,a11303,C,Half,861,1,18,11,1,0,0,0,,,,2020,Snyder,2,19,Winter DH Germination
1718,Check 3-DH130910,a11303,C,Half,861,2,11,18,1,0,0,0,,,,2020,Snyder,2,19,Winter DH Germination
1719,Check 6-Charles,a11450,C,Half,862,1,16,15,0,0,0,0,,,,2020,Snyder,2,19,Winter DH Germination
1720,Check 6-Charles,a11450,C,Half,862,2,13,15,1,0,0,0,,,,2020,Snyder,2,19,Winter DH Germination
1721,BS911-93,a11492,B,Half,863,1,16,14,0,0,0,0,,,,2020,Snyder,2,19,Winter DH Germination
1722,BS911-93,a11492,B,Half,863,2,8,21,1,0,0,0,,,,2020,Snyder,2,19,Winter DH Germination
1723,BBBdormSNLine,SN,C,Full,852,1,20,10,0,0,0,0,,,,2020,Spring,2,19,Winter DH Germination
1724,BBBdormSNLine,SN,C,Full,852,2,17,13,0,0,0,0,,,,2020,Spring,2,19,Winter DH Germination
1725,BBBdormSNLine,SN,C,Full,852,3,15,14,1,0,0,0,,,,2020,Spring,2,19,Winter DH Germination
1726,BBBdormSNLine,SN,C,Full,852,4,16,12,1,0,0,0,,,,2020,Spring,2,19,Winter DH Germination
1727,BBBdormSNLine,SN,C,Full,852,5,15,15,0,0,0,0,,,,2020,Spring,2,19,Winter DH Germination
1728,BBBdormSRLine,SR,C,Full,853,1,25,4,0,0,0,1,,,,2020,Spring,2,19,Winter DH Germination
1729,BBBdormSRLine,SR,C,Full,853,2,21,6,0,0,0,3,,,,2020,Spring,2,19,Winter DH Germination
1730,BBBdormSRLine,SR,C,Full,853,3,19,8,0,0,0,2,,,,2020,Spring,2,19,Winter DH Germination
1731,BBBdormSRLine,SR,C,Full,853,4,22,6,0,0,0,1,,,,2020,Spring,2,19,Winter DH Germination
1732,BBBdormSRLine,SR,C,Full,853,5,15,12,1,0,0,1,,,,2020,Spring,2,19,Winter DH Germination
